,ID,HHID,SEX,AGE,REGULAR,EDU,WAGE,MARRIAGE,STATUS,FULLTIME,YEAR,SPWK,SPWT,CHILDREN
57998,476001,4760,0,55,1.0,12.0,800.0,1.0,10,46.0,18,1,40.0,0
57999,476002,4760,1,51,1.0,12.0,60.0,1.0,20,40.0,18,1,46.0,0
58000,476101,4761,0,56,1.0,12.0,450.0,1.0,10,48.0,18,0,0.0,0
58001,476201,4762,0,49,1.0,18.0,530.0,1.0,10,40.0,18,0,0.0,1
58003,476303,7899,1,32,0.0,12.0,60.0,1.0,20,16.0,18,1,40.0,2
58004,476702,4767,1,61,1.0,12.0,130.0,1.0,20,50.0,18,0,0.0,0
58005,476902,4769,1,68,0.0,6.0,93.0,0.0,10,40.0,18,0,0.0,0
58006,477001,4770,0,44,1.0,12.0,700.0,1.0,10,50.0,18,1,46.0,2
58007,477002,4770,1,42,1.0,12.0,130.0,1.0,20,46.0,18,1,50.0,2
58008,477101,4771,0,65,0.0,6.0,100.0,1.0,10,40.0,18,0,0.0,0
58009,477103,6595,1,37,1.0,14.0,150.0,1.0,20,44.0,18,1,50.0,2
58010,477104,7504,0,35,1.0,12.0,355.0,1.0,10,48.0,18,1,40.0,2
58011,477901,4779,0,60,0.0,6.0,200.0,1.0,10,50.0,18,0,0.0,0
58012,478003,5249,1,41,1.0,12.0,250.0,1.0,20,50.0,18,1,58.0,1
58013,478303,7505,0,36,1.0,14.0,450.0,1.0,10,50.0,18,0,0.0,2
58014,478304,7506,0,35,1.0,14.0,200.0,1.0,10,45.0,18,1,44.0,2
58015,478503,5762,0,47,1.0,12.0,200.0,0.0,10,45.0,18,0,0.0,0
58017,478603,6593,0,38,1.0,16.0,525.0,1.0,10,50.0,18,1,20.0,3
58018,478604,7762,0,36,1.0,18.0,300.0,1.0,10,50.0,18,1,45.0,2
58019,478702,4787,1,54,0.0,12.0,130.0,1.0,20,36.0,18,0,0.0,0
58021,479903,7900,1,31,1.0,18.0,140.0,1.0,20,40.0,18,1,40.0,0
58022,480002,7507,0,38,1.0,12.0,350.0,1.0,10,48.0,18,1,30.0,2
58025,480701,4807,0,60,0.0,9.0,220.0,1.0,10,40.0,18,0,0.0,0
58026,480703,8152,0,36,1.0,14.0,280.0,1.0,10,56.0,18,0,0.0,0
58027,480704,7401,1,35,1.0,14.0,150.0,1.0,20,44.0,18,1,46.0,2
58028,481202,6956,1,51,0.0,12.0,120.0,0.0,10,50.0,18,0,0.0,1
58029,481303,8557,0,49,1.0,12.0,350.0,1.0,10,40.0,18,1,30.0,1
58030,481304,8557,1,45,0.0,12.0,95.0,1.0,20,30.0,18,1,40.0,1
58031,481504,5124,0,42,1.0,12.0,280.0,1.0,10,44.0,18,1,40.0,3
58032,481603,8289,0,40,1.0,18.0,520.0,1.0,10,50.0,18,0,0.0,1
58033,481803,7509,1,36,1.0,16.0,470.0,1.0,20,46.0,18,1,50.0,1
58034,481901,4819,0,66,0.0,12.0,400.0,1.0,10,40.0,18,0,0.0,0
58035,481903,8397,0,35,1.0,16.0,250.0,1.0,10,50.0,18,1,40.0,1
58036,482101,4821,0,51,1.0,14.0,200.0,1.0,10,55.0,18,1,60.0,2
58037,482102,4821,1,47,1.0,12.0,200.0,1.0,20,60.0,18,1,55.0,2
58038,482401,4824,0,61,0.0,12.0,200.0,1.0,10,40.0,18,1,,0
58040,482404,8153,0,32,1.0,14.0,230.0,1.0,10,50.0,18,0,0.0,2
58041,482503,6498,0,47,0.0,14.0,190.0,1.0,10,40.0,18,1,,2
58042,482603,8154,1,40,1.0,14.0,175.0,0.0,10,50.0,18,0,0.0,0
58043,482604,7223,0,37,1.0,21.0,530.0,1.0,10,60.0,18,0,0.0,2
58044,482704,6918,0,40,1.0,12.0,300.0,1.0,10,75.0,18,0,0.0,2
58045,483002,4830,1,63,1.0,12.0,355.0,0.0,10,40.0,18,0,0.0,0
58047,483304,6671,0,40,1.0,14.0,500.0,1.0,10,72.0,18,1,20.0,1
58048,483403,5580,1,41,1.0,12.0,200.0,1.0,20,48.0,18,1,84.0,1
58049,483404,7237,1,39,1.0,16.0,265.0,1.0,20,60.0,18,1,,0
58050,483601,4836,0,48,1.0,16.0,235.0,1.0,10,48.0,18,0,0.0,1
58051,483701,4837,1,63,0.0,6.0,98.0,0.0,10,40.0,18,0,0.0,0
58052,483702,8155,0,37,1.0,9.0,320.0,0.0,10,40.0,18,0,0.0,0
58053,483703,8156,0,33,1.0,12.0,210.0,0.0,10,60.0,18,0,0.0,0
58055,484003,9153,1,28,1.0,16.0,175.0,0.0,10,40.0,18,0,0.0,0
58056,484103,4841,1,51,0.0,9.0,100.0,1.0,20,40.0,18,0,0.0,0
58057,484105,9154,1,24,1.0,16.0,210.0,0.0,10,40.0,18,0,0.0,0
58058,484305,5443,0,41,1.0,14.0,110.0,1.0,10,40.0,18,1,40.0,2
58059,484307,9155,0,36,1.0,14.0,240.0,0.0,10,40.0,18,0,0.0,0
58060,484308,6312,1,40,0.0,12.0,120.0,1.0,20,48.0,18,0,0.0,3
58061,484601,4846,0,55,1.0,12.0,200.0,1.0,10,84.0,18,0,0.0,0
58062,484603,7764,0,30,0.0,16.0,60.0,0.0,10,8.0,18,0,0.0,0
58063,484604,7901,1,27,1.0,14.0,150.0,0.0,10,48.0,18,0,0.0,0
58064,484903,8013,0,30,1.0,14.0,230.0,1.0,10,60.0,18,0,0.0,0
58065,485001,4850,0,61,0.0,9.0,100.0,1.0,10,50.0,18,0,0.0,0
58066,485101,4851,0,56,1.0,18.0,420.0,1.0,10,60.0,18,1,50.0,0
58067,485102,4851,1,53,1.0,14.0,360.0,1.0,20,50.0,18,1,60.0,0
58068,485104,9156,0,27,1.0,14.0,170.0,0.0,10,40.0,18,0,0.0,0
58069,485202,7208,0,43,1.0,9.0,240.0,0.0,10,60.0,18,0,0.0,0
58070,485402,4854,1,43,1.0,12.0,180.0,0.0,10,60.0,18,0,0.0,0
58071,485602,5289,0,49,1.0,16.0,400.0,1.0,10,46.0,18,1,40.0,2
58072,485603,5289,1,44,1.0,16.0,300.0,1.0,20,40.0,18,1,46.0,2
58073,485901,4859,0,49,1.0,16.0,450.0,1.0,10,40.0,18,1,40.0,2
58074,485902,4859,1,43,1.0,18.0,320.0,1.0,20,40.0,18,1,40.0,2
58075,486602,5459,0,51,1.0,14.0,300.0,1.0,10,46.0,18,0,0.0,1
58079,488101,4881,0,58,1.0,16.0,450.0,1.0,10,45.0,18,0,0.0,0
58080,488201,4882,0,49,1.0,12.0,592.0,1.0,10,48.0,18,0,0.0,0
58081,488302,4883,1,44,1.0,12.0,200.0,1.0,20,50.0,18,0,0.0,2
58082,488401,4884,0,44,1.0,9.0,355.0,1.0,10,53.0,18,1,36.0,1
58083,488402,4884,1,41,0.0,12.0,100.0,1.0,20,36.0,18,1,53.0,1
58084,488501,4885,1,48,1.0,14.0,180.0,1.0,20,48.0,18,1,40.0,0
58085,488502,4885,0,53,1.0,12.0,400.0,1.0,10,40.0,18,1,48.0,0
58087,488602,4886,1,44,1.0,12.0,167.0,1.0,20,48.0,18,1,,0
58090,488803,8398,1,32,1.0,16.0,350.0,1.0,20,40.0,18,1,,0
58091,489105,9157,1,35,1.0,16.0,230.0,1.0,20,40.0,18,1,40.0,1
58095,489703,6239,0,42,1.0,16.0,380.0,1.0,10,40.0,18,1,40.0,2
58096,489704,7405,0,40,1.0,16.0,280.0,0.0,10,40.0,18,0,0.0,0
58103,490304,4903,1,50,1.0,12.0,113.0,1.0,20,40.0,18,1,,0
58108,490801,4908,0,45,1.0,14.0,500.0,1.0,10,60.0,18,0,0.0,2
58109,490901,4909,0,49,1.0,16.0,445.0,1.0,10,42.0,18,1,40.0,2
58110,490902,4909,1,44,1.0,16.0,400.0,1.0,20,40.0,18,1,42.0,2
58111,491203,7905,1,40,1.0,14.0,195.0,1.0,20,50.0,18,1,40.0,1
58112,491401,4914,0,54,1.0,12.0,500.0,1.0,10,60.0,18,0,0.0,0
58114,491805,7768,0,34,1.0,16.0,375.0,1.0,10,40.0,18,1,40.0,2
58115,491901,4919,0,63,1.0,12.0,266.0,1.0,10,84.0,18,0,0.0,0
58116,491903,7108,0,39,1.0,16.0,356.0,1.0,10,40.0,18,0,0.0,2
58117,492101,4921,0,47,1.0,12.0,290.0,1.0,10,55.0,18,1,54.0,2
58118,492102,4921,1,40,1.0,12.0,160.0,1.0,20,54.0,18,1,55.0,2
58119,492701,4927,0,52,1.0,12.0,600.0,1.0,10,45.0,18,0,0.0,1
58121,492804,8014,1,36,1.0,14.0,156.0,1.0,20,45.0,18,1,40.0,2
58122,492901,4929,0,46,1.0,12.0,300.0,1.0,10,45.0,18,1,36.0,2
58123,492902,4929,1,39,0.0,12.0,100.0,1.0,20,36.0,18,1,45.0,2
58125,493002,4930,1,49,1.0,12.0,230.0,1.0,20,40.0,18,1,,1
58126,493102,4931,1,79,0.0,6.0,20.0,1.0,20,9.0,18,0,0.0,0
58129,494203,5811,0,42,1.0,14.0,300.0,1.0,10,60.0,18,1,48.0,2
58131,494403,5813,0,44,1.0,14.0,450.0,1.0,10,60.0,18,0,0.0,2
58132,494404,6061,0,39,1.0,12.0,445.0,1.0,10,40.0,18,0,0.0,2
58133,494405,5295,0,42,1.0,12.0,380.0,1.0,10,48.0,18,0,0.0,2
58134,494602,4946,1,46,0.0,6.0,100.0,1.0,20,40.0,18,0,0.0,0
58137,495002,8904,0,42,1.0,12.0,260.0,1.0,10,66.0,18,0,0.0,0
58138,495403,5283,1,46,1.0,16.0,180.0,1.0,20,40.0,18,1,50.0,2
58139,495602,4956,1,66,0.0,6.0,70.0,1.0,20,32.0,18,0,0.0,0
58140,495801,4958,0,52,0.0,16.0,140.0,0.0,10,60.0,18,0,0.0,0
58142,495904,8400,0,37,1.0,12.0,180.0,0.0,10,43.0,18,0,0.0,0
58143,496203,6810,1,36,1.0,16.0,280.0,1.0,10,41.0,18,1,50.0,1
58144,496204,7906,0,35,1.0,16.0,300.0,1.0,10,45.0,18,0,0.0,2
58145,496303,6110,0,44,1.0,18.0,350.0,1.0,10,40.0,18,0,0.0,0
58146,496405,8560,0,34,1.0,12.0,220.0,1.0,10,50.0,18,1,40.0,2
58147,496501,4965,0,54,1.0,12.0,190.0,1.0,10,55.0,18,0,0.0,0
58148,496701,4967,0,49,1.0,16.0,488.0,1.0,10,50.0,18,1,40.0,2
58149,496702,4967,1,43,0.0,12.0,80.0,1.0,20,40.0,18,1,50.0,2
58150,496802,7511,0,33,0.0,12.0,380.0,1.0,10,55.0,18,0,0.0,2
58151,496804,4968,0,56,1.0,6.0,235.0,1.0,10,45.0,18,0,0.0,0
58152,497101,4971,0,54,1.0,14.0,270.0,1.0,10,60.0,18,0,0.0,0
58153,497301,4973,0,58,0.0,6.0,200.0,1.0,10,45.0,18,0,0.0,0
58154,497303,9158,1,31,1.0,14.0,300.0,1.0,20,40.0,18,0,0.0,0
58155,497401,4974,0,48,1.0,12.0,400.0,1.0,10,60.0,18,0,0.0,1
58156,497601,4976,0,63,0.0,9.0,130.0,1.0,10,72.0,18,0,0.0,0
58157,497604,7238,0,36,1.0,12.0,440.0,1.0,10,55.0,18,0,0.0,2
58158,497605,7769,0,38,1.0,16.0,658.0,1.0,10,40.0,18,0,0.0,2
58159,497701,4977,0,68,1.0,12.0,300.0,1.0,10,58.0,18,1,48.0,0
58160,497702,4977,1,65,1.0,9.0,200.0,1.0,20,48.0,18,1,58.0,0
58161,497901,4979,0,44,0.0,14.0,650.0,1.0,10,55.0,18,1,30.0,2
58162,497902,4979,1,44,0.0,14.0,110.0,1.0,20,30.0,18,1,55.0,2
58163,498105,8811,0,31,1.0,12.0,460.0,0.0,10,40.0,18,0,0.0,0
58164,498202,4982,1,39,0.0,12.0,100.0,1.0,20,60.0,18,1,40.0,0
58165,498205,4982,0,44,1.0,12.0,300.0,1.0,10,40.0,18,1,60.0,0
58166,498403,6666,1,47,1.0,16.0,350.0,1.0,20,40.0,18,1,40.0,2
58167,498404,5548,0,44,1.0,16.0,400.0,1.0,10,40.0,18,0,0.0,3
58169,498802,4988,1,43,1.0,14.0,134.0,1.0,20,40.0,18,0,0.0,2
58175,501401,9,0,49,1.0,16.0,650.0,1.0,20,40.0,18,1,40.0,1
58176,501502,5015,1,39,1.0,14.0,150.0,1.0,20,40.0,18,1,40.0,2
58178,503002,5030,1,38,1.0,12.0,140.0,1.0,20,49.0,18,1,40.0,1
58179,503101,5031,0,43,1.0,14.0,480.0,1.0,10,43.0,18,0,0.0,3
58180,503201,5032,0,47,1.0,21.0,540.0,1.0,10,50.0,18,0,0.0,2
58181,503401,5034,0,43,0.0,12.0,180.0,1.0,10,40.0,18,1,40.0,1
58182,503601,5036,0,43,0.0,12.0,180.0,1.0,10,48.0,18,1,,1
58183,504402,5044,1,41,0.0,14.0,150.0,1.0,20,16.0,18,1,60.0,2
58184,504501,5045,0,45,1.0,16.0,400.0,1.0,10,50.0,18,0,0.0,2
58185,504703,5047,1,49,0.0,12.0,150.0,1.0,20,40.0,18,1,,1
58186,504802,5048,1,43,1.0,16.0,400.0,1.0,20,40.0,18,1,52.0,1
58187,505904,5059,0,41,1.0,16.0,650.0,1.0,10,60.0,18,1,40.0,3
58188,506201,5062,0,50,1.0,12.0,300.0,1.0,10,48.0,18,1,,3
58189,506601,5066,0,45,1.0,16.0,300.0,1.0,10,40.0,18,0,0.0,1
58190,506903,5069,0,44,0.0,16.0,118.0,1.0,10,40.0,18,1,40.0,2
58191,507601,5076,0,44,1.0,16.0,350.0,1.0,10,40.0,18,0,0.0,2
58192,507902,5079,0,45,1.0,14.0,380.0,1.0,20,76.0,18,1,45.0,2
58193,508101,5081,0,43,1.0,14.0,250.0,1.0,10,40.0,18,0,0.0,2
58194,508301,5083,0,53,1.0,12.0,350.0,1.0,10,40.0,18,1,49.0,2
58195,508801,5088,0,52,1.0,16.0,625.0,1.0,10,40.0,18,0,0.0,2
58196,509402,5094,0,46,1.0,12.0,210.0,0.0,10,40.0,18,0,0.0,2
58197,509602,5096,1,41,1.0,12.0,173.0,1.0,20,50.0,18,0,0.0,2
58198,510901,5109,0,43,0.0,12.0,220.0,1.0,10,48.0,18,1,90.0,1
58199,511002,5110,1,41,0.0,16.0,250.0,1.0,20,43.0,18,1,40.0,2
58200,512001,5120,0,45,1.0,14.0,202.0,1.0,10,40.0,18,1,40.0,2
58201,512102,5121,1,43,1.0,12.0,250.0,1.0,20,50.0,18,1,55.0,1
58202,512402,5124,1,42,1.0,14.0,210.0,1.0,20,40.0,18,1,44.0,3
58203,512602,5126,1,40,1.0,18.0,300.0,1.0,20,40.0,18,0,0.0,2
58204,514102,5141,0,42,1.0,14.0,430.0,1.0,20,40.0,18,0,0.0,2
58205,514202,5142,0,43,1.0,12.0,250.0,1.0,20,54.0,18,1,57.0,2
58206,514303,5143,0,51,1.0,14.0,850.0,1.0,10,55.0,18,0,0.0,2
58207,514502,5145,0,45,1.0,16.0,400.0,1.0,10,40.0,18,0,0.0,2
58208,516102,5161,0,41,1.0,12.0,300.0,1.0,20,40.0,18,1,55.0,1
58209,516502,5165,0,44,1.0,16.0,470.0,1.0,10,50.0,18,0,0.0,1
58210,517102,5171,1,34,1.0,16.0,145.0,1.0,20,50.5,18,1,16.0,3
58212,517302,5173,0,42,1.0,16.0,450.0,1.0,10,50.0,18,0,0.0,1
58213,517502,5175,0,47,1.0,14.0,250.0,1.0,10,40.0,18,0,0.0,2
58214,517602,5176,0,47,1.0,16.0,580.0,1.0,20,55.0,18,1,40.0,1
58215,518002,5180,0,42,1.0,18.0,500.0,1.0,10,60.0,18,1,75.0,2
58216,518202,5182,0,46,1.0,16.0,320.0,1.0,10,60.0,18,0,0.0,3
58217,518302,5183,0,42,1.0,12.0,197.0,1.0,20,40.0,18,1,40.0,2
58218,519602,5196,1,43,0.0,14.0,100.0,1.0,20,20.0,18,1,60.0,2
58220,520002,5200,0,51,1.0,16.0,350.0,1.0,20,52.0,18,1,40.0,2
58221,520302,5203,0,47,1.0,14.0,400.0,1.0,10,44.0,18,0,0.0,3
58222,520502,5205,0,45,1.0,12.0,220.0,1.0,10,40.0,18,1,40.0,3
58223,520802,5208,0,45,1.0,12.0,700.0,1.0,10,44.0,18,0,0.0,3
58224,521302,5213,0,44,1.0,16.0,400.0,1.0,20,46.0,18,1,18.0,2
58225,522002,5220,0,46,1.0,16.0,520.0,1.0,10,48.0,18,1,42.0,2
58226,522102,5221,1,45,0.0,16.0,200.0,1.0,20,40.0,18,0,0.0,0
58227,522902,5229,0,41,1.0,16.0,500.0,1.0,10,55.0,18,0,0.0,2
58228,523602,5236,0,45,1.0,16.0,600.0,1.0,10,40.0,18,0,0.0,1
58229,524002,5240,0,48,1.0,14.0,300.0,1.0,10,40.0,18,1,40.0,2
58230,524802,5248,0,45,1.0,18.0,500.0,1.0,20,43.0,18,0,0.0,2
58231,524902,5249,0,41,1.0,14.0,350.0,1.0,10,58.0,18,1,50.0,1
58232,527002,5270,0,45,1.0,16.0,400.0,1.0,10,46.0,18,1,30.0,1
58233,527202,3576,1,39,0.0,12.0,230.0,1.0,20,55.0,18,1,72.0,2
58234,527901,5279,0,44,1.0,12.0,250.0,1.0,10,44.0,18,1,44.0,2
58235,528302,5283,0,48,1.0,14.0,450.0,1.0,10,50.0,18,1,40.0,2
58236,528602,5286,0,41,0.0,12.0,320.0,1.0,10,45.0,18,0,0.0,2
58237,529202,5292,1,39,1.0,12.0,190.0,1.0,20,48.0,18,1,40.0,2
58238,529302,5293,0,35,1.0,14.0,270.0,1.0,10,80.0,18,0,0.0,2
58239,529801,5298,0,44,1.0,16.0,400.0,1.0,10,70.0,18,0,0.0,1
58240,530001,5300,0,41,1.0,14.0,280.0,1.0,10,40.0,18,0,0.0,1
58241,530102,5301,1,40,1.0,16.0,450.0,1.0,20,50.0,18,1,50.0,2
58242,530302,5303,1,42,0.0,12.0,120.0,1.0,20,35.0,18,1,40.0,3
58243,531001,5310,0,45,1.0,16.0,770.0,1.0,10,50.0,18,1,,3
58244,531102,5311,0,43,1.0,16.0,360.0,1.0,10,48.0,18,1,50.0,2
58245,532502,5325,1,36,0.0,14.0,130.0,1.0,20,15.0,18,1,59.0,2
58246,532602,5326,1,36,1.0,12.0,120.0,1.0,20,40.0,18,1,40.0,1
58247,532801,5328,0,42,1.0,16.0,500.0,1.0,10,45.0,18,0,0.0,2
58248,533001,5330,0,46,1.0,16.0,420.0,1.0,10,40.0,18,1,40.0,2
58249,533502,5335,1,39,0.0,16.0,97.0,1.0,20,40.0,18,1,50.0,2
58250,533601,5336,0,41,1.0,12.0,315.0,1.0,10,70.0,18,1,52.0,2
58251,533901,5339,0,43,1.0,16.0,540.0,1.0,10,40.0,18,0,0.0,3
58252,534502,5345,0,41,1.0,12.0,187.0,1.0,10,40.0,18,1,36.0,2
58253,534602,5346,0,41,1.0,16.0,400.0,1.0,10,40.0,18,1,40.0,1
58254,539302,5393,0,42,1.0,16.0,330.0,1.0,20,60.0,18,0,0.0,1
58256,539602,5396,0,43,1.0,14.0,300.0,1.0,10,40.0,18,1,50.0,2
58257,539802,5398,0,44,1.0,18.0,400.0,1.0,10,50.0,18,0,0.0,2
58258,540102,5401,1,41,0.0,14.0,180.0,1.0,20,40.0,18,0,0.0,2
58259,540902,5409,0,50,1.0,16.0,600.0,1.0,10,42.0,18,1,44.0,1
58260,540903,5409,1,47,0.0,12.0,180.0,1.0,20,44.0,18,1,42.0,1
58261,541102,5411,1,47,1.0,12.0,153.0,1.0,20,38.0,18,1,43.0,0
58263,542202,5422,0,40,1.0,14.0,240.0,1.0,10,48.0,18,1,25.0,2
58264,542402,5424,1,37,0.0,12.0,60.0,1.0,20,35.0,18,1,67.0,2
58265,543202,5432,0,46,1.0,16.0,450.0,1.0,10,50.0,18,0,0.0,1
58266,543303,5433,0,46,1.0,16.0,300.0,1.0,20,40.0,18,1,40.0,1
58267,543902,5439,0,43,1.0,12.0,350.0,1.0,10,40.0,18,0,0.0,2
58268,544302,5443,1,39,1.0,12.0,175.0,1.0,20,40.0,18,1,40.0,2
58269,545701,5457,0,46,1.0,14.0,300.0,1.0,10,55.0,18,0,0.0,1
58270,545804,5458,0,42,1.0,12.0,350.0,1.0,10,40.0,18,0,0.0,2
58271,547201,5472,0,48,0.0,12.0,260.0,1.0,10,40.0,18,0,0.0,2
58272,547502,5475,0,40,1.0,12.0,280.0,1.0,10,54.0,18,1,52.0,0
58273,548301,5483,0,47,1.0,16.0,550.0,1.0,10,40.0,18,1,40.0,2
58274,548402,5484,1,41,1.0,12.0,140.0,1.0,20,44.0,18,0,0.0,2
58276,548802,5488,1,41,1.0,16.0,180.0,1.0,20,45.0,18,1,81.0,2
58277,549101,5491,0,45,1.0,16.0,380.0,1.0,10,55.0,18,0,0.0,2
58278,549401,5494,0,42,0.0,16.0,200.0,1.0,10,70.0,18,1,35.0,3
58279,550001,5500,0,42,0.0,14.0,450.0,1.0,10,43.0,18,0,0.0,1
58281,550401,5504,0,46,1.0,12.0,270.0,1.0,10,40.0,18,1,40.0,1
58282,551401,5514,0,44,0.0,16.0,200.0,1.0,10,40.0,18,1,,2
58283,552102,5521,1,41,1.0,16.0,150.0,1.0,20,40.0,18,0,0.0,2
58284,553502,5535,0,47,0.0,12.0,300.0,1.0,10,48.0,18,1,30.0,1
58285,553602,5536,1,43,1.0,16.0,200.0,1.0,20,60.0,18,1,40.0,2
58286,554301,5543,0,45,1.0,18.0,824.0,1.0,10,40.0,18,0,0.0,2
58287,554602,5546,1,42,1.0,16.0,250.0,1.0,20,40.0,18,0,0.0,2
58288,554705,5547,0,41,0.0,12.0,250.0,1.0,20,54.0,18,0,0.0,2
58289,555301,5553,0,42,1.0,16.0,350.0,1.0,10,50.0,18,0,0.0,2
58290,555401,5554,0,47,1.0,14.0,360.0,1.0,10,70.0,18,1,40.0,1
58293,556701,5567,0,47,1.0,14.0,355.0,1.0,10,40.0,18,1,40.0,2
58294,557802,5578,1,40,0.0,12.0,230.0,1.0,20,48.0,18,0,0.0,1
58295,558002,5580,0,42,1.0,12.0,170.0,1.0,10,84.0,18,1,48.0,1
58296,558102,5581,1,41,0.0,12.0,172.0,1.0,20,40.0,18,1,55.0,2
58297,558402,5584,0,45,1.0,18.0,50.0,1.0,10,40.0,18,0,0.0,2
58298,559102,5591,0,38,0.0,12.0,230.0,0.0,10,52.0,18,0,0.0,3
58299,559202,5592,0,44,1.0,16.0,570.0,1.0,10,90.0,18,1,42.0,3
58300,559302,5593,0,42,1.0,16.0,335.0,1.0,10,50.0,18,1,40.0,2
58302,560203,5602,0,45,1.0,16.0,480.0,1.0,10,60.0,18,0,0.0,2
58304,561302,5613,0,45,1.0,16.0,150.0,1.0,20,45.0,18,1,40.0,2
58305,561402,5614,0,40,1.0,16.0,380.0,1.0,10,50.0,18,0,0.0,2
58306,562502,5625,0,44,1.0,14.0,450.0,1.0,10,55.0,18,0,0.0,3
58307,563202,7513,0,49,1.0,12.0,190.0,1.0,10,46.0,18,0,0.0,2
58308,563402,5634,0,44,0.0,21.0,400.0,1.0,10,46.0,18,0,0.0,4
58309,563702,5637,1,41,1.0,16.0,130.0,1.0,20,32.0,18,0,0.0,2
58310,563802,5638,0,46,1.0,14.0,400.0,1.0,20,42.0,18,0,0.0,2
58311,565002,5650,0,47,1.0,14.0,300.0,1.0,10,45.0,18,1,40.0,2
58313,566202,5662,1,37,1.0,18.0,110.0,1.0,20,40.0,18,1,40.0,1
58314,568402,5684,1,39,1.0,16.0,280.0,1.0,20,40.0,18,1,40.0,2
58315,571002,5710,1,41,1.0,12.0,250.0,1.0,20,50.0,18,1,40.0,2
58317,575102,5751,1,39,1.0,12.0,200.0,1.0,20,44.0,18,0,0.0,1
58318,575301,5753,0,44,0.0,14.0,200.0,1.0,10,72.0,18,0,0.0,2
58320,575602,5756,0,46,0.0,12.0,280.0,1.0,10,40.0,18,1,32.0,3
58321,575802,5758,1,41,1.0,16.0,300.0,1.0,20,47.0,18,1,40.0,2
58323,576602,5766,1,37,1.0,16.0,220.0,1.0,20,40.0,18,0,0.0,3
58324,576702,5767,0,43,1.0,16.0,350.0,1.0,10,40.0,18,0,0.0,2
58325,576802,5768,0,47,1.0,12.0,400.0,1.0,10,55.0,18,0,0.0,1
58327,577201,5772,0,37,1.0,12.0,190.0,1.0,10,72.0,18,0,0.0,3
58328,577502,5775,1,45,1.0,16.0,300.0,1.0,20,44.0,18,0,0.0,2
58329,577902,5779,0,43,1.0,12.0,300.0,1.0,10,40.0,18,1,40.0,2
58330,578102,5781,1,36,0.0,12.0,80.0,1.0,20,24.0,18,1,72.0,3
58333,579902,5799,0,43,1.0,16.0,450.0,1.0,20,50.0,18,1,50.0,1
58334,580102,5801,1,36,1.0,12.0,119.0,1.0,20,40.0,18,1,40.0,2
58335,580802,5808,0,42,1.0,16.0,600.0,1.0,10,45.0,18,0,0.0,2
58336,580902,5809,0,38,1.0,16.0,550.0,1.0,20,45.0,18,1,45.0,1
58337,581001,5810,0,44,1.0,21.0,550.0,1.0,10,12.0,18,1,12.0,2
58338,581102,5811,1,40,0.0,12.0,150.0,1.0,20,48.0,18,1,60.0,2
58339,581201,5812,0,43,1.0,16.0,350.0,1.0,10,40.0,18,0,0.0,2
58341,582002,5820,1,35,0.0,12.0,130.0,1.0,20,40.0,18,1,48.0,2
58343,582402,5824,0,41,1.0,16.0,500.0,1.0,10,48.0,18,1,48.0,2
58344,582902,5829,1,41,1.0,12.0,120.0,1.0,20,48.0,18,1,90.0,1
58345,585101,5851,0,44,1.0,18.0,346.0,1.0,10,49.0,18,1,43.0,1
58347,586302,5863,1,39,1.0,14.0,160.0,1.0,20,40.0,18,1,46.0,2
58348,587202,5872,0,39,1.0,14.0,300.0,1.0,10,54.0,18,0,0.0,2
58349,588102,5881,1,45,0.0,14.0,90.0,1.0,20,24.0,18,0,0.0,2
58350,589102,5891,0,44,1.0,16.0,280.0,1.0,10,48.0,18,0,0.0,5
58351,589702,5897,0,37,0.0,12.0,215.0,1.0,10,50.0,18,1,35.0,2
58352,589802,5898,0,41,1.0,18.0,600.0,1.0,10,70.0,18,0,0.0,2
58353,590602,5906,0,46,1.0,21.0,340.0,1.0,20,50.0,18,1,40.0,2
58354,590902,5909,0,41,1.0,12.0,259.0,1.0,10,49.0,18,1,40.0,2
58355,591302,8090,0,43,1.0,16.0,250.0,1.0,10,45.0,18,1,40.0,3
58356,592402,5924,0,43,1.0,16.0,270.0,1.0,20,40.0,18,1,40.0,2
58357,593002,5930,0,40,1.0,12.0,280.0,1.0,10,40.0,18,1,30.0,2
58358,593302,5933,0,37,1.0,12.0,300.0,1.0,20,55.0,18,1,40.0,1
58359,593502,5935,1,40,1.0,14.0,376.0,1.0,20,40.0,18,1,40.0,2
58360,593702,5937,1,35,1.0,14.0,230.0,1.0,20,40.0,18,1,60.0,2
58361,595202,5952,1,41,1.0,12.0,350.0,1.0,20,40.0,18,1,60.0,4
58362,595403,5954,0,40,1.0,16.0,420.0,1.0,10,50.0,18,0,0.0,2
58363,595702,5957,0,41,1.0,16.0,400.0,1.0,10,60.0,18,1,56.0,1
58364,595802,5958,0,48,0.0,12.0,200.0,1.0,10,70.0,18,0,0.0,0
58365,596002,5960,1,36,1.0,14.0,195.0,1.0,20,40.0,18,0,0.0,2
58366,596702,5967,0,38,0.0,12.0,300.0,1.0,10,35.0,18,0,0.0,2
58367,597002,5970,0,38,1.0,18.0,480.0,1.0,10,45.0,18,0,0.0,2
58368,597202,5972,0,36,1.0,12.0,277.0,1.0,10,40.0,18,0,0.0,3
58369,598102,5981,0,46,1.0,16.0,200.0,1.0,10,48.0,18,0,0.0,2
58370,598802,5988,0,47,0.0,16.0,250.0,1.0,10,48.0,18,0,0.0,1
