,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3703,,,0.768558952,0.709677419,0.774358974,0.778350515,0.665198238,0.770642202,0.669811321,0.662721893,0.652439024,0.743055556
3704,,,0.621276596,0.638392857,0.605381166,0.537037037,0.681222707,0.708920188,0.704761905,0.630331754,0.668292683,0.648648649
3705,,,0.845493562,0.801864802,0.81838565,0.82642487,0.849056604,0.824601367,0.819861432,0.751184834,0.754761905,0.764851485
3706,,,0.775330396,0.728506787,0.742718447,0.745856354,0.732323232,0.745341615,0.711267606,0.711111111,0.686567164,0.64957265
3707,,,0.798994975,0.706586826,0.734177215,0.794701987,0.76,0.785185185,0.781021898,0.751937984,0.672413793,0.762376238
3708,,,0.781818182,0.673076923,0.728,0.752136752,0.717791411,0.596153846,0.678321678,0.651851852,0.696296296,0.739130435
3709,,,0.785714286,0.787234043,0.798245614,0.792792793,0.722772277,0.72826087,0.784810127,0.728571429,0.662337662,0.676923077
3710,,,0.609375,0.590452261,0.626780627,0.573298429,0.688311688,0.678571429,0.673539519,0.69023569,0.672413793,0.693661972
3731,,,0.875,0.807692308,0.814814815,0.897959184,0.833333333,0.803571429,0.804347826,0.733333333,0.755555556,0.846153846
3732,,,0.696969697,0.733333333,0.731343284,0.8,0.804878049,0.725,0.725490196,0.829787234,0.823529412,0.76744186
3733,,,0.887850467,0.855555556,0.895833333,0.87755102,0.90625,0.925619835,0.957446809,0.913043478,0.845360825,0.894736842
3734,,,0.785714286,0.796875,0.861111111,0.84375,0.844827586,0.888888889,0.93877551,0.803571429,0.953488372,0.926829268
3735,,,0.860759494,0.875,0.771428571,0.796875,0.8,0.805970149,0.793650794,0.774193548,0.784313725,0.75
3736,,,0.820512821,0.792682927,0.781609195,0.779411765,0.768115942,0.704225352,0.677419355,0.693548387,0.666666667,0.649122807
3737,,,0.837398374,0.801724138,0.755905512,0.795454545,0.752136752,0.831683168,0.783018868,0.747474747,0.739130435,0.772727273
3738,,,0.828571429,0.778625954,0.831683168,0.847826087,0.87012987,0.814285714,0.814285714,0.859375,0.819672131,0.807017544
3739,,,0.855172414,0.853046595,0.825622776,0.816254417,0.842622951,0.886986301,0.892857143,0.864628821,0.868932039,0.840425532
3740,,,0.75,0.741573034,0.838709677,0.8,0.842857143,0.802816901,0.803278689,0.711864407,0.791666667,0.87804878
3741,,,0.789473684,0.786666667,0.740740741,0.790697674,0.902777778,0.756410256,0.776119403,0.754098361,0.773584906,0.717391304
3742,,,0.907563025,0.835820896,0.863636364,0.895833333,0.859649123,0.878504673,0.877777778,0.885714286,0.815384615,0.907407407
3743,,,0.916666667,0.911111111,0.961538462,0.945205479,0.936,0.952830189,0.967741935,0.957894737,0.988505747,0.974025974
3801,,,0.778894472,0.755980861,,,,,,,,
3802,,,0.653846154,0.694656489,,,,,,,,
3803,,,0.708053691,0.662337662,0.629139073,0.680147059,0.67192429,0.646853147,0.703422053,0.625454545,0.665338645,0.630188679
3804,,,0.781065089,0.761363636,,,,,,,,
3805,,,0.788194444,0.764705882,0.796428571,0.773279352,0.821305842,0.801526718,0.819188192,0.781512605,0.793577982,0.727722772
3806,,,0.816053512,0.826254826,0.768,0.784037559,0.845238095,0.868644068,0.841409692,0.849246231,0.784688995,0.76142132
3807,,,0.79015544,0.776699029,0.769053118,0.77804878,0.783216783,0.772058824,0.81530343,0.751256281,0.74386921,0.767624021
3808,,,0.694444444,0.692682927,0.8125,0.825842697,0.808510638,0.733870968,0.771929825,0.854368932,0.824561404,0.852631579
