,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3638,,,0.965116279,1,0.97752809,0.97826087,0.982758621,1,1,0.972222222,0.946236559,0.988235294
3639,,,0.985074627,0.956140351,0.971698113,0.964912281,0.991452991,0.96969697,1,1,0.989247312,0.988888889
3640,,,0.970238095,0.979020979,0.965517241,0.977941176,0.964071856,0.993333333,0.977099237,0.977941176,0.968253968,0.973913043
3641,,,0.984962406,0.973684211,0.944444444,0.983870968,0.981308411,0.981481481,0.979057592,0.976470588,0.983695652,0.954285714
3642,,,0.966101695,0.964646465,0.947368421,0.978723404,0.960674157,0.958823529,0.982035928,0.969135802,0.94375,0.944055944
3643,,,0.958333333,0.9921875,0.97810219,0.991596639,0.965909091,1,0.962962963,0.951219512,0.975308642,0.984126984
3644,,,0.955555556,0.982035928,0.972972973,0.993377483,0.965714286,0.978947368,1,0.963235294,0.968503937,0.984375
3645,,,0.931677019,0.95625,0.9,0.992592593,0.980392157,0.975,0.977941176,0.96124031,0.947368421,0.953271028
3646,,,0.958041958,0.947712418,0.974137931,0.992125984,0.9921875,0.991452991,1,0.982758621,0.991735537,0.983193277
3647,,,0.957627119,1,0.983870968,0.984496124,1,1,1,0.979166667,0.967391304,1
3648,,,0.987341772,0.990291262,0.945652174,1,0.97826087,0.95,1,0.974025974,1,0.982758621
3701,,,0.962666667,0.95599022,0.942779292,0.973614776,0.950819672,0.966480447,0.962427746,0.970223325,0.974226804,0.953424658
3702,,,0.972081218,0.96763754,0.965986395,0.974647887,0.9765625,0.969798658,0.967741935,0.966887417,0.964157706,0.956043956
3703,,,0.946843854,0.966165414,0.958174905,0.992509363,0.975,0.96819788,0.930501931,0.923809524,0.938461538,0.947058824
3704,,,0.954385965,0.968627451,0.963709677,0.963963964,0.961937716,0.975352113,0.988636364,0.956862745,0.946153846,0.943609023
3705,,,0.959337349,0.946735395,0.95524957,0.947169811,0.978510029,0.954323002,0.940345369,0.926829268,0.908592322,0.930970149
3706,,,0.952542373,0.962546816,0.940972222,0.950819672,0.957198444,0.973333333,0.960199005,0.921465969,0.966850829,0.945205479
3707,,,0.940766551,0.936440678,0.966346154,0.980676329,0.980676329,0.959183673,0.958549223,0.982352941,0.9375,0.972413793
3708,,,0.94921875,0.946601942,0.963157895,0.982035928,0.986111111,0.97515528,0.971428571,0.951515152,0.959064327,0.981012658
3709,,,0.958333333,0.962365591,0.961325967,0.93220339,0.962406015,0.951612903,0.98245614,0.950980392,0.946236559,0.920454545
3710,,,0.9503386,0.965034965,0.957393484,0.943005181,0.956989247,0.966751918,0.947075209,0.982954545,0.959537572,0.942363112
3731,,,0.965517241,0.958333333,0.975308642,0.988505747,0.971428571,1,0.957746479,0.955223881,0.966101695,0.965517241
3732,,,0.963636364,0.938596491,0.939393939,0.968421053,1,0.965517241,0.932432432,0.985507246,0.964912281,0.949152542
3733,,,0.953333333,0.951219512,0.959349593,0.950819672,0.967532468,0.994186047,0.993103448,0.98540146,0.971428571,1
3734,,,0.930232558,0.989583333,1,0.98989899,0.97752809,0.99,0.988095238,0.977272727,0.961538462,0.971830986
3735,,,0.956140351,0.991071429,0.972222222,0.969072165,0.974137931,1,1,0.953271028,0.988372093,1
3736,,,0.964912281,0.973684211,0.950819672,0.978021978,0.982758621,0.954545455,0.929292929,0.956989247,0.9625,0.970588235
3737,,,0.954285714,0.965317919,0.899470899,0.983516484,0.908536585,0.947368421,0.948051948,0.940740741,0.968503937,0.958333333
3738,,,0.965277778,0.966850829,0.945454545,0.992805755,0.983193277,0.981818182,0.973684211,0.972477064,0.97,0.956989247
3739,,,0.978378378,0.976190476,0.951566952,0.965699208,0.964912281,0.967254408,0.958333333,0.950464396,0.959866221,0.947183099
3740,,,0.99009901,0.966942149,0.955223881,0.990825688,0.961538462,0.943925234,0.979381443,0.977777778,0.974683544,1
3741,,,0.979166667,0.946428571,0.91954023,0.972222222,0.981981982,0.971153846,1,0.965909091,0.962962963,0.98245614
3742,,,0.953367876,0.965714286,0.955974843,0.974025974,0.994186047,0.97515528,1,0.983333333,0.961904762,0.988888889
3743,,,0.979865772,0.980263158,1,0.992,1,1,0.99378882,1,1,0.977941176
3801,,,0.958707361,0.945422535,,,,,,,,
3802,,,0.970654628,0.96131528,,,,,,,,
3803,,,0.962529274,0.975308642,0.95035461,0.966408269,0.968137255,0.959459459,0.968390805,0.941348974,0.955555556,0.946031746
3804,,,0.94893617,0.924369748,,,,,,,,
3805,,,0.989333333,0.986149584,0.941489362,0.924242424,0.977272727,0.953424658,0.963888889,0.956923077,0.94516129,0.942238267
3806,,,0.962686567,0.965217391,0.974276527,0.978494624,0.97740113,0.990990991,0.987055016,0.978494624,0.941818182,0.954887218
3807,,,0.964814815,0.968992248,0.96,0.978609626,0.987588652,0.967684022,0.964485981,0.968401487,0.94488189,0.957528958
3808,,,0.967871486,0.962025316,0.95,0.944,0.99078341,0.994565217,0.949685535,0.955974843,0.939759036,0.958333333
3809,,,0.972027972,0.977186312,0.987525988,0.977035491,0.986206897,0.983842011,0.994371482,0.982954545,0.976470588,0.969135802
